idx,flight_id,start,end,fuel_kg,flight_date,aircraft_type,takeoff,landed,origin_icao,origin_name,destination_icao,destination_name,ICAO_TYPE_CODE,aircraft,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_type,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,engine_type,engine_mount,engine_default,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,LF1,LF2,parked_fraction,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_vertical_rate,starting_altitude,ending_altitude,altitude_difference,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second
64319,prc782246991,2025-05-29 02:16:06.642,2025-05-29 02:21:02.292,136.0776,2025-05-29,A20N,2025-05-29 02:15:04,2025-05-29 05:43:01,KOAK,Oakland International Airport,MMGL,Guadalajara International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-122.221184,37.720085,9.0,130.0,310.0,3206.0,112.0,292.0,1894.0,112.0,292.0,1663.0,164.0,344.0,1029.0,130.0,310.0,3206.0,130.0,310.0,3206.0,130.0,310.0,3206.0,130.0,310.0,3206.0,-103.310108,20.523342,5013.0,108.0,288.0,4000.0,24.0,204.0,1800.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,0.5685205128984636,0.2121777682684621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0440333333333334,201.97846666666666,3.5077833333333337,295.65,43.75146047285794,2331.205387205387,1729.0,13307.0,11578.0,573.9211727676809,215.42882477123834,57.434649248367805,594.0,2.0091324200913245
10436,prc772386751,2025-04-19 05:39:16.577,2025-04-19 05:44:16.693,100.0,2025-04-19,A320,2025-04-19 01:47:48,2025-04-19 05:51:53,MSLP,San Salvador International Airport,KIAD,Washington Dulles International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-89.055702,13.4409,87.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,-77.455803,38.9445,312.0,1.0,181.0,3505.0,1.0,181.0,3505.0,111.0,291.0,3201.0,1.0,181.0,2865.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,0.5190633489514725,0.2201754257281093,0.0,0.0,0.0,0.10281923714759536,0.8524046434494196,0.04477611940298507,0.0,0.0,231.47628333333333,7.6051166666666665,233.97725,300.116,41.73672192914823,-814.9121061359867,6789.0,2734.0,-4055.0,391.5025605342545,19.880498981066488,60.0374323857083,603.0,2.0092231004011785
19805,prc773687148,2025-04-24 16:54:42.766,2025-04-24 16:58:43.678,546.124768,2025-04-24,A359,2025-04-24 12:32:56,2025-04-24 22:15:38,ZSPD,Shanghai Pudong International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,121.805,31.1434,13.0,168.0,348.0,4000.0,168.0,348.0,3800.0,168.0,348.0,3800.0,168.0,348.0,3400.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,151.177002,-33.946098,21.0,155.0,335.0,3962.0,62.0,242.0,2530.0,155.0,335.0,2438.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,0.4682095994789011,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,261.7794333333333,316.9053666666667,263.78703333333334,240.912,59.45202574738301,0.0,38007.0,38003.0,-4.0,0.0,0.0,0.0,2.0,0.008301786544464368
64463,prc782282032,2025-05-29 15:49:59.345,2025-05-29 15:51:46.746,381.01727999999997,2025-05-29,A332,2025-05-29 06:29:00,2025-05-29 17:10:25,ZLXY,Xi'an Xianyang International Airport,LIMC,Milan Malpensa Airport,A332,Airbus A330-200,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,406.0,220.0,260.0,58.82,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,21.099999999999632,0.665,0.15,0.15,0.82,12500.0,turbofan,wing,Trent 772,0.022,0.041,0.774,0.014,6.0218489,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,0.7969999999999984,108.751999,34.447102,1572.0,52.0,232.0,3800.0,52.0,232.0,3000.0,52.0,232.0,3800.0,52.0,232.0,3800.0,52.0,232.0,3800.0,52.0,232.0,3800.0,52.0,232.0,3800.0,52.0,232.0,3800.0,8.72811,45.6306,768.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,0.2333085232228829,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,560.9890833333334,78.63756666666667,561.8840916666667,107.401,62.71773579753745,27.733333333333334,37993.0,37992.0,-1.0,3.0169889330626023,114.79854561049322,9.549980008415641,2.0,0.018621800541894395
9338,prc772226617,2025-04-18 11:49:54.028,2025-04-18 11:53:53.957,127.00576,2025-04-18,A21N,2025-04-18 10:46:32,2025-04-18 13:02:40,ZSPD,Shanghai Pudong International Airport,VMMC,Macau International Airport,A21N,Airbus A321neo,97000.0,77800.0,50000.0,33000.0,350.0,0.82,12500.0,244.0,180.0,220.0,44.51,4.14,3.95,128.0,35.8,4.29,25.0,0.1085599999999997,double-slotted,21.1,0.78,0.176,0.17,0.78,7400.0,turbofan,wing,PW1133G-JM,0.017,0.038,0.807,0.017,2.65942225,97000.0,77800.0,50000.0,33000.0,350.0,0.82,12500.0,0.7969999999999984,121.805,31.1434,13.0,168.0,348.0,4000.0,168.0,348.0,3800.0,168.0,348.0,3800.0,168.0,348.0,3400.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,113.592003,22.149599,20.0,164.0,344.0,3360.0,164.0,344.0,3360.0,164.0,344.0,3360.0,164.0,344.0,3360.0,164.0,344.0,3360.0,164.0,344.0,3360.0,164.0,344.0,3360.0,164.0,344.0,3360.0,0.5886627906976744,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.36713333333333,68.76738333333333,65.36654166666666,239.929,48.74146242273539,-32.0,34082.0,33163.0,-919.0,9.05096679918781,223.13761852475608,1.723966991645959,2.0,0.008335799340638272
62454,prc781708549,2025-05-27 03:59:13.980,2025-05-27 04:01:12.272,8.164656,2025-05-26,A20N,2025-05-26 22:30:20,2025-05-27 04:20:47,SEQM,Quito Mariscal Sucre International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-78.354306,-0.125399,7910.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,-73.779317,40.639447,13.0,121.0,301.0,4423.0,31.0,211.0,3682.0,121.0,301.0,3048.0,31.0,211.0,2560.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,0.1778246142456251,0.2048093724543108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,328.89966666666663,19.5788,329.8854333333333,118.292,25.929860435387074,-2282.6200873362445,22200.0,17700.0,-4500.0,625.2287579519736,40.19189608050242,0.16593664244835107,229.0,1.9358874649173232
58575,prc780573166,2025-05-22 14:29:35.466,2025-05-22 14:39:40.178,800.0,2025-05-22,B788,2025-05-22 09:31:43,2025-05-22 18:57:27,LEMD,Madrid Barajas Airport,SKBO,Bogota El Dorado International Airport,B788,Boeing 787-8,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,380.0,220.0,250.0,56.72,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,40.58450000000004,0.6841600000000007,0.15,0.15,0.85,14800.0,turbofan,wing,Trent 1000-E2,0.017,0.041,0.819,0.013,5.1610875879,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,0.7969999999999985,-3.56264,40.471926,1998.0,181.0,1.0,4179.0,143.0,323.0,3988.0,143.0,323.0,3500.0,181.0,1.0,3500.0,181.0,1.0,4179.0,181.0,1.0,4179.0,181.0,1.0,4179.0,181.0,1.0,4179.0,-74.1469,4.70159,8360.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,0.5274282049941664,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,297.87443333333334,257.7803666666667,302.9137,604.712,142.13490514591422,-17.116279069767444,40000.0,40000.0,0.0,1.0524379999055584,247.9063734986168,0.5218769899954895,2.0,0.0033073595364404873
49187,prc778997930,2025-05-15 23:06:54.338,2025-05-15 23:16:54.568,800.0,2025-05-15,A359,2025-05-15 21:21:48,2025-05-16 04:13:54,EGPH,Edinburgh Airport,OMDB,Dubai International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,-3.372288,55.950145,136.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,55.3643989563,25.2527999878,62.0,119.0,299.0,4447.0,119.0,299.0,4351.0,119.0,299.0,4447.0,119.0,299.0,4447.0,119.0,299.0,4447.0,119.0,299.0,4447.0,119.0,299.0,4447.0,119.0,299.0,4447.0,0.8156064119366871,0.258000030759523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.10563333333333,296.99053333333336,110.10755,600.23,161.37182444894125,0.23357664233576642,41000.0,41000.0,0.0,74.85438676063131,122.04188446008159,3.142167316030996,822.0,1.3694750345700815
116255,prc796774608,2025-07-25 07:33:18.539,2025-07-25 07:35:28.629,16.329312,2025-07-25,A20N,2025-07-25 02:17:45,2025-07-25 07:39:47,SEQM,Quito Mariscal Sucre International Airport,SAEZ,Buenos Aires Ministro Pistarini International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-78.354306,-0.125399,7910.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,-58.5358,-34.8222,67.0,111.0,291.0,3300.0,173.0,353.0,3105.0,111.0,291.0,3300.0,111.0,291.0,3300.0,111.0,291.0,3300.0,111.0,291.0,3300.0,111.0,291.0,3300.0,111.0,291.0,3300.0,0.2673957762779704,0.1737025988759781,0.0,0.0,0.0,0.0,0.90625,0.09375,0.0,0.0,315.55898333333334,4.306183333333333,316.64306666666664,130.09,15.455493424944159,-1046.142857142857,4900.0,2600.0,-2300.0,324.34535259726067,102.01767122282664,1.1710040733432456,224.0,1.7218848489507264
46955,prc778545352,2025-05-14 14:57:19.439,2025-05-14 15:12:20.507,1224.6984,2025-05-14,A359,2025-05-14 05:40:22,2025-05-14 18:03:51,KLAX,Los Angeles International Airport,NZAA,Auckland Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,-118.407997,33.942501,127.0,83.0,263.0,3939.0,83.0,263.0,3382.0,83.0,263.0,3318.0,83.0,263.0,2721.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,174.786331,-37.01199,23.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,0.2139389736477115,0.4192189018914297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,556.9573166666667,171.50821666666667,564.4662166666666,901.068,216.1818953190565,440.0,41000.0,41000.0,0.0,56.568542494923804,221.54521558908087,0.16246679380097004,2.0,0.00221958831076012
13858,prc772792329,2025-04-21 01:46:20.837,2025-04-21 01:51:25.850,200.0,2025-04-20,A20N,2025-04-20 23:20:37,2025-04-21 03:05:50,KMDW,Chicago Midway International Airport,MMAS,Aguascalientes International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-87.752403,41.785999,619.0,134.0,314.0,1988.0,43.0,223.0,1964.0,43.0,223.0,1679.0,134.0,314.0,1176.0,134.0,314.0,1988.0,134.0,314.0,1988.0,134.0,314.0,1988.0,134.0,314.0,1988.0,-102.318372,21.699589,6112.0,177.0,357.0,3006.0,177.0,357.0,3006.0,177.0,357.0,3006.0,177.0,357.0,3006.0,177.0,357.0,3006.0,177.0,357.0,3006.0,177.0,357.0,3006.0,177.0,357.0,3006.0,0.3519159718662126,0.1522036055305631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,145.73061666666666,74.40249999999999,148.2723916666667,305.013,65.65780940391012,7.91358024691358,37979.0,37971.0,-8.0,32.822637560008786,215.33382900472,0.07012880765949651,608.0,1.9933576601653047
50850,prc779314256,2025-05-17 07:51:36.577,2025-05-17 07:59:37.090,32.658624,2025-05-17,A20N,2025-05-17 04:11:54,2025-05-17 08:08:48,MSLP,San Salvador International Airport,KIAD,Washington Dulles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-89.055702,13.4409,87.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,-77.455803,38.9445,312.0,1.0,181.0,3505.0,1.0,181.0,3505.0,111.0,291.0,3201.0,1.0,181.0,2865.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,0.5190633489514725,0.2201754257281093,0.0,0.0,0.0,0.0,0.9927760577915377,0.007223942208462332,0.0,0.0,219.70961666666665,9.181833333333334,223.71389166666668,480.513,76.30298603754322,-1003.2941176470588,12300.0,4200.0,-8100.0,436.7881369080612,12.465977547024897,0.9320248436057961,969.0,2.016594764345606
45042,prc778155927,2025-05-12 15:13:11.001,2025-05-12 15:28:11.770,900.0,2025-05-12,A320,2025-05-12 14:57:47,2025-05-12 19:49:02,EGCC,Manchester Airport,OJAI,Amman Queen Alia International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-2.279521,53.349375,257.0,51.0,231.0,3050.0,52.0,232.0,3048.0,51.0,231.0,3050.0,51.0,231.0,3050.0,51.0,231.0,3050.0,51.0,231.0,3050.0,51.0,231.0,3050.0,51.0,231.0,3050.0,35.9931983948,31.7226009369,2395.0,76.0,256.0,3664.0,76.0,256.0,3660.0,76.0,256.0,3664.0,76.0,256.0,3664.0,76.0,256.0,3664.0,76.0,256.0,3664.0,76.0,256.0,3664.0,76.0,256.0,3664.0,0.4166666666666667,0.2025951003197966,0.0,0.0,0.722007722007722,0.277992277992278,0.0,0.0,0.0,0.0,15.400016666666666,260.83716666666663,22.906425000000002,900.769,204.1445528752527,736.3706563706563,27800.0,37000.0,9200.0,524.598823457901,102.74672577691501,8.415914371589492,259.0,0.28753209757440584
45920,prc778328014,2025-05-13 13:28:52.675,2025-05-13 14:13:52.321,6699.999999999995,2025-05-13,B77W,2025-05-13 08:28:51,2025-05-13 20:10:46,EHAM,Amsterdam Schiphol Airport,SPJC,Lima Jorge Chavez International Airport,B77W,Boeing 777-300ER,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,550.0,365.0,451.0,73.86,6.2,6.2,436.8,64.8,8.75,31.6,0.0948,double-slotted,67.13,0.758,0.156,0.154,0.84,14700.0,turbofan,wing,GE90-115B,0.024,0.043,0.765,0.016,3.514577204066723,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,0.7969999999999984,4.76389,52.308601,11.0,182.0,2.0,3800.0,86.0,266.0,3453.0,57.0,237.0,3439.0,182.0,2.0,3400.0,182.0,2.0,3300.0,40.0,220.0,2020.0,182.0,2.0,3800.0,182.0,2.0,3800.0,-77.114305,-12.0219,112.0,156.0,336.0,3508.0,156.0,336.0,3508.0,156.0,336.0,3508.0,156.0,336.0,3508.0,156.0,336.0,3508.0,156.0,336.0,3508.0,156.0,336.0,3508.0,156.0,336.0,3508.0,0.6205128205128205,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300.02791666666667,356.89465,322.52496666666667,2699.646,653.0138192907039,0.0,31777.804533333336,32222.27066666667,444.46613333333516,0.0,225.37103594123116,2.357787365520139,2.0,0.0007408378728173989
18842,prc773568851,2025-04-24 00:49:54.375,2025-04-24 00:54:55.801,200.0,2025-04-23,A20N,2025-04-23 23:48:52,2025-04-24 02:48:10,KORD,Chicago O'Hare International Airport,MMMY,Monterrey International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-87.9048,41.9786,680.0,90.0,270.0,3962.0,90.0,270.0,3432.0,90.0,270.0,3427.0,90.0,270.0,3292.0,42.0,222.0,2461.0,39.0,219.0,2286.0,90.0,270.0,2286.0,90.0,270.0,2286.0,-100.106989,25.778521,1276.0,117.0,297.0,3000.0,161.0,341.0,1800.0,117.0,297.0,3000.0,117.0,297.0,3000.0,117.0,297.0,3000.0,117.0,297.0,3000.0,117.0,297.0,3000.0,117.0,297.0,3000.0,0.6,0.1927017339989684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.03958333333333,113.23665,63.55146666666667,301.426,66.73742674842893,8.384382902609017,35956.0,35967.0,11.0,27.51361324530822,217.5673402580676,0.2772657573347956,523.0,1.7350858917279863
127241,prc800724144,2025-08-09 17:30:44.183,2025-08-09 17:34:44.574,446.78812,2025-08-09,A359,2025-08-09 06:43:34,2025-08-09 18:20:00,ZSPD,Shanghai Pudong International Airport,LIMC,Milan Malpensa Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,121.805,31.1434,13.0,168.0,348.0,4000.0,168.0,348.0,3800.0,168.0,348.0,3800.0,168.0,348.0,3400.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,8.72811,45.6306,768.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,166.0,346.0,3920.0,0.3648927038626608,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,647.1697166666667,45.2571,649.172975,240.391,63.19227351255927,-0.3942505133470226,38998.0,39003.0,5.0,14.324199845529355,196.53266600443746,0.06566582134344706,487.0,2.0258661929939143
18967,prc773580515,2025-04-24 06:16:11.072,2025-04-24 06:31:10.195,2400.0000000000055,2025-04-24,B77W,2025-04-24 01:00:39,2025-04-24 12:12:17,SBGR,Sao Paulo Guarulhos International Airport,EHAM,Amsterdam Schiphol Airport,B77W,Boeing 777-300ER,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,550.0,365.0,451.0,73.86,6.2,6.2,436.8,64.8,8.75,31.6,0.0948,double-slotted,67.13,0.758,0.156,0.154,0.84,14700.0,turbofan,wing,GE90-115B,0.024,0.043,0.765,0.016,3.514577204066723,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,0.7969999999999984,-46.467778,-23.431944,2461.0,95.0,275.0,3700.0,95.0,275.0,3000.0,95.0,275.0,3700.0,95.0,275.0,3700.0,95.0,275.0,3700.0,95.0,275.0,3700.0,95.0,275.0,3700.0,95.0,275.0,3700.0,4.76389,52.308601,11.0,182.0,2.0,3800.0,86.0,266.0,3453.0,57.0,237.0,3439.0,182.0,2.0,3400.0,182.0,2.0,3300.0,40.0,220.0,2020.0,182.0,2.0,3800.0,182.0,2.0,3800.0,0.6078431372549019,0.2294845180265532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,315.53453333333334,341.1134166666667,323.027225,899.123,232.34834626519515,0.0,34333.2816,34555.480800000005,222.19920000000275,0.0,42.594380368335344,0.134880947627489,2.0,0.0022243897664724404
