idx,flight_id,start,end,fuel_kg,flight_date,aircraft_type,takeoff,landed,origin_icao,origin_name,destination_icao,destination_name,ICAO_TYPE_CODE,aircraft,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_type,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_mount,engine_number,engine_default,engine_options_A320-271N,engine_options_A320-272N,engine_options_A320-273N,engine_options_A320-251N,engine_options_A320-252N,engine_options_A320-253N,drag_cd0,drag_k,drag_e,drag_gears,fuel_aircraft,fuel_engine,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A321-271N,engine_options_A321-272N,engine_options_A321-251N,engine_options_A321-252N,engine_options_A321-253N,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A319-111,engine_options_A319-112,engine_options_A319-113,engine_options_A319-114,engine_options_A319-115,engine_options_A319-131,engine_options_A319-132,engine_options_A319-133,engine_options_A320-111,engine_options_A320-211,engine_options_A320-212,engine_options_A320-214,engine_options_A320-215,engine_options_A320-216,engine_options_A320-231,engine_options_A320-232,engine_options_A320-233,engine_options_A321-111,engine_options_A321-112,engine_options_A321-131,engine_options_A321-211,engine_options_A321-212,engine_options_A321-213,engine_options_A321-231,engine_options_A321-232,engine_options_A330-201,engine_options_A330-202,engine_options_A330-203,engine_options_A330-223,engine_options_A330-223F,engine_options_A330-243,engine_options_A330-301,engine_options_A330-302,engine_options_A330-303,engine_options_A330-321,engine_options_A330-322,engine_options_A330-323,engine_options_A330-341,engine_options_A330-342,engine_options_A330-343,engine_options_A350-941,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,engine_options,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,dominant_phase
97692,prc791514370,2025-07-04 10:18:00.922,2025-07-04 10:28:01.692,400.0,2025-07-04,A320,2025-07-04 09:16:42,2025-07-04 12:40:09,KORD,Chicago O'Hare International Airport,MMGL,Guadalajara International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,600.77,154.42500702497702,888.4045859533945,1900.846606112609,0.0,0.0,1.0,0.0,0.0,Cruise
70761,prc783839763,2025-06-04 14:37:52.979,2025-06-04 14:41:54.074,318.875176,2025-06-04,A359,2025-06-04 10:52:56,2025-06-04 20:37:22,YSSY,Sydney Kingsford Smith Airport,ZSPD,Shanghai Pudong International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,241.095,61.644333312267335,3308.562032902125,4564.019996940284,0.0,0.0,1.0,0.0,0.0,Cruise
32589,prc776094313,2025-05-04 07:08:55.195,2025-05-04 07:24:05.717,1100.0,2025-05-04,B788,2025-05-04 03:51:47,2025-05-04 12:38:16,SKBO,Bogota El Dorado International Airport,LEMD,Madrid Barajas Airport,B788,Boeing 787-8,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,380.0,220.0,250.0,56.72,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,40.58450000000004,0.6841600000000007,0.9,0.15,0.15,11000.0,0.85,14800.0,wing,2.0,Trent 1000-E2,,,,,,,0.017,0.041,0.819,0.013,,,5.1610875879,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GEnx-1B70"", ""GEnx-1B67"", ""GEnx-1B64"", ""Trent 1000-E2"", ""Trent 1000-C2"", ""Trent 1000-A2""]",0.02,0.0419999999999999,0.7969999999999985,0.018,1.0,910.522,243.30975753753242,3227.706817090947,4817.788210494427,0.0,0.0,1.0,0.0,0.0,Cruise
67139,prc783017320,2025-06-01 03:18:31.453,2025-06-01 03:23:31.937,181.0,2025-06-01,A20N,2025-06-01 01:10:01,2025-06-01 05:01:19,MGGT,Guatemala City La Aurora International Airport,KIAD,Washington Dulles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.484,70.07506736663649,1705.4374917366806,1290.4858223557228,0.0,0.0,1.0,0.0,0.0,Cruise
116357,prc796805695,2025-07-25 09:24:37.853,2025-07-25 09:29:38.158,163.29312,2025-07-25,B738,2025-07-25 06:10:52,2025-07-25 09:56:52,LTFJ,Istanbul Sabiha Gokcen International Airport,EGCC,Manchester Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.9,0.15,0.15,11000.0,0.789,3700.0,wing,2.0,CFM56-7B26,,,,,,,0.019,0.042,0.799,0.017,,CFM56-7B26E,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""CFM56-7B24"", ""CFM56-7B26"", ""CFM56-7B27""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.305,67.70870701938367,2493.5770972192927,244.52075463504949,0.0,0.0,0.7918781725888325,0.20812182741116753,0.0,Cruise
11445,prc772535696,2025-04-19 19:54:22.347,2025-04-19 19:59:21.722,200.0,2025-04-19,A321,2025-04-19 17:23:33,2025-04-19 20:54:47,LUKK,Chisinau International Airport,EIDW,Dublin Airport,A321,Airbus A321,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,220.0,170.0,210.0,44.51,4.14,3.95,128.0,35.8,4.1935,25.0,0.1083999999999998,double-slotted,21.1,0.78,0.9,0.176,0.165,11000.0,0.78,4400.0,wing,2.0,CFM56-5B1,,,,,,,0.02,0.041,0.785,0.019,,V2533-A5,3.2375643,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,CFM56-5B1,CFM56-5B2,V2530-A5,CFM56-5B3,CFM56-5B1,CFM56-5B2,V2533-A5,V2530-A5,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.375,68.26935390506227,1948.1529535342179,630.9795937426561,0.0,0.0,1.0,0.0,0.0,Cruise
40673,prc777342327,2025-05-09 08:53:22.274,2025-05-09 09:08:23.257,1700.0,2025-05-09,A359,2025-05-09 08:08:12,2025-05-09 16:38:56,LOWW,Vienna International Airport,KJFK,New York John F. Kennedy International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,900.983,,652.4783973074329,6155.743939170574,0.0,0.0,1.0,0.0,0.0,Cruise
60250,prc781087152,2025-05-24 10:16:58.690,2025-05-24 10:21:58.993,127.00576,2025-05-24,B738,2025-05-24 07:34:43,2025-05-24 11:47:56,LTFJ,Istanbul Sabiha Gokcen International Airport,EIDW,Dublin Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.9,0.15,0.15,11000.0,0.789,3700.0,wing,2.0,CFM56-7B26,,,,,,,0.019,0.042,0.799,0.017,,CFM56-7B26E,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""CFM56-7B24"", ""CFM56-7B26"", ""CFM56-7B27""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.303,59.642265189578374,2075.5841157485634,918.5761899565332,0.0,0.0,0.9750445632798574,0.024955436720142603,0.0,Cruise
43643,prc777896159,2025-05-11 17:57:25.004,2025-05-11 18:05:26.432,892.215464,2025-05-11,A359,2025-05-11 12:43:53,2025-05-11 22:26:25,ZSPD,Shanghai Pudong International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,481.428,122.56155120635049,4235.678418573736,3696.0803927332613,0.0,0.0,1.0,0.0,0.0,Cruise
56954,prc780272704,2025-05-21 07:22:43.149,2025-05-21 07:27:43.134,127.00576,2025-05-21,B738,2025-05-21 04:48:50,2025-05-21 07:45:18,LTFJ,Istanbul Sabiha Gokcen International Airport,EDDL,Dusseldorf International Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.9,0.15,0.15,11000.0,0.789,3700.0,wing,2.0,CFM56-7B26,,,,,,,0.019,0.042,0.799,0.017,,CFM56-7B26E,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""CFM56-7B24"", ""CFM56-7B26"", ""CFM56-7B27""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.985,58.41982690625184,1929.731044099069,147.4813662382551,0.0,0.0,0.893569844789357,0.10643015521064302,0.0,Cruise
25320,prc774696955,2025-04-28 18:06:11.542,2025-04-28 18:16:20.455,136.0776,2025-04-28,A20N,2025-04-28 14:40:15,2025-04-28 18:58:36,MMOX,Oaxaca Xoxocotlan International Airport,KLAX,Los Angeles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,608.913,,2420.7718696842776,448.16525011301655,0.0,0.0,1.0,0.0,0.0,Cruise
46595,prc778456301,2025-05-13 20:55:58.310,2025-05-13 21:00:58.334,200.0,2025-05-13,A320,2025-05-13 19:44:32,2025-05-13 23:19:31,KORD,Chicago O'Hare International Airport,MMGL,Guadalajara International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.024,70.28989394904835,966.2681483574203,1823.0614113287586,0.0,0.0,1.0,0.0,0.0,Cruise
116103,prc796681901,2025-07-24 19:22:16.479,2025-07-24 19:27:15.983,100.0,2025-07-24,A20N,2025-07-24 18:06:09,2025-07-24 21:15:25,KMCO,Orlando International Airport,MROC,San Jose Juan Santamaria International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.504,66.88857119697578,995.6569234073829,1077.0144416745375,0.0,0.0,1.0,0.0,0.0,Cruise
21260,prc773887654,2025-04-25 06:35:51.513,2025-04-25 06:40:52.464,600.0,2025-04-25,A20N,2025-04-25 06:29:58,2025-04-25 10:49:33,KJFK,New York John F. Kennedy International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.951,58.27090758073473,64.87454865720271,3311.14927429518,0.0,0.9700499168053245,0.029950083194675542,0.0,0.0,Climb
23469,prc774489695,2025-04-27 19:08:42.624,2025-04-27 19:28:42.468,700.0,2025-04-27,A320,2025-04-27 17:47:28,2025-04-27 21:29:23,KORD,Chicago O'Hare International Airport,MMGL,Guadalajara International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,1199.844,306.5634019619769,1096.7085813961428,1692.5211599395739,0.0,0.0,0.4774011299435028,0.5225988700564972,0.0,Descent
34544,prc776360079,2025-05-05 10:55:34.074,2025-05-05 11:00:34.740,127.00576,2025-05-05,B738,2025-05-05 09:32:04,2025-05-05 12:10:39,EDDS,Stuttgart Airport,LTFJ,Istanbul Sabiha Gokcen International Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.9,0.15,0.15,11000.0,0.789,3700.0,wing,2.0,CFM56-7B26,,,,,,,0.019,0.042,0.799,0.017,,CFM56-7B26E,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""CFM56-7B24"", ""CFM56-7B26"", ""CFM56-7B27""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.666,56.751604124518174,990.2574114175053,816.2818054318809,0.0,0.15270935960591134,0.8472906403940886,0.0,0.0,Cruise
94501,prc790264285,2025-06-29 11:34:14.516,2025-06-29 11:39:15.929,600.0,2025-06-29,A320,2025-06-29 11:27:58,2025-06-29 14:54:36,KORD,Chicago O'Hare International Airport,MMMM,Morelia International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,301.413,59.32158074329152,78.48212557896262,2676.0210155862296,0.0,0.9877300613496932,0.012269938650306749,0.0,0.0,Climb
16990,prc773199468,2025-04-22 17:20:11.172,2025-04-22 17:25:11.391,200.0,2025-04-22,A320,2025-04-22 15:18:58,2025-04-22 17:39:36,MMMY,Monterrey International Airport,KDEN,Denver International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.219,60.529898289759615,1518.141558041724,113.67764815480807,0.0,0.0,0.05232558139534884,0.9476744186046512,0.0,Descent
101414,prc792338548,2025-07-08 03:46:33.165,2025-07-08 04:20:31.140,3699.999999999999,2025-07-07,B772,2025-07-07 21:03:37,2025-07-08 05:51:37,VABB,Mumbai Chhatrapati Shivaji International Airport,EHAM,Amsterdam Schiphol Airport,B772,Boeing 777-200/200ER,297000.0,213000.0,138000.0,171000.0,330.0,0.89,13100.0,440.0,300.0,320.0,63.73,6.2,6.2,427.8,60.93,8.75,31.6,0.10024,double-slotted,67.13,0.758,0.9,0.166,0.157,11000.0,0.84,9600.0,wing,2.0,PW4090,,,,,,,0.024,0.047,0.783,0.014,,,2.873631361959879,297000.0,213000.0,138000.0,171000.0,330.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GE90-77B"", ""PW4077"", ""Trent 877"", ""GE90-94B"", ""PW4090"", ""Trent 895""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,2037.975,862.3241444505552,5525.2002915069415,1407.6433229909478,0.0,0.0,1.0,0.0,0.0,Cruise
127447,prc800768143,2025-08-09 13:21:37.714,2025-08-09 13:31:38.407,400.0,2025-08-09,A320,2025-08-09 11:15:14,2025-08-09 14:07:58,MMGL,Guadalajara International Airport,KLAX,Los Angeles International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,600.693,140.8056577491586,1744.981826807953,367.2057674501079,0.0,0.0,1.0,0.0,0.0,Cruise
121134,prc798362470,2025-07-31 15:02:29.909,2025-07-31 15:10:31.419,647.275784,2025-07-31,A359,2025-07-31 09:04:29,2025-07-31 20:38:05,NZAA,Auckland Airport,ZSPD,Shanghai Pudong International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,481.51,119.39798916873698,5055.771843389593,4454.933803782831,0.0,0.0,1.0,0.0,0.0,Cruise
60876,prc781258477,2025-05-25 02:47:50.008,2025-05-25 02:52:50.269,45.3592,2025-05-24,A20N,2025-05-24 23:01:28,2025-05-25 03:44:53,MGGT,Guatemala City La Aurora International Airport,KLAX,Los Angeles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.261,68.65147094016453,2956.5216998439805,575.1319153061305,0.0,0.0,1.0,0.0,0.0,Cruise
92112,prc789614062,2025-06-26 19:48:47.889,2025-06-26 19:53:50.502,90.7184,2025-06-26,A20N,2025-06-26 18:10:17,2025-06-26 22:14:19,KIAD,Washington Dulles International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,302.613,,1324.8024823062112,1732.319181277958,0.0,0.0,1.0,0.0,0.0,Cruise
81834,prc786413528,2025-06-14 16:19:30.348,2025-06-14 16:20:08.422,200.00000000000108,2025-06-14,B744,2025-06-14 09:39:39,2025-06-14 16:27:41,EHAM,Amsterdam Schiphol Airport,OMDW,Dubai World Central International Airport,B744,Boeing 747-400,396800.0,260300.0,182400.0,203500.0,365.0,0.92,13700.0,660.0,520.0,570.0,70.66,8.1,6.5,525.6,64.4,9.68,37.5,0.094,triple-slotted,78.7,0.639,0.9,0.198,0.15,11000.0,0.85,13400.0,wing,4.0,CF6-80C2B1F,,,,,,,0.021,0.049,0.816,0.015,,,2.988668165825016,396800.0,260300.0,182400.0,203500.0,365.0,0.92,13700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""PW4062"", ""CF6-80C2B1F"", ""RB211-524G""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,38.074,17.31028456060665,5192.846970010066,10.62326164026717,0.0,0.0,0.06896551724137931,0.0,0.9310344827586207,Approach
